pred_date,avg_return,total_return,n_picks,direction_accuracy,positive_rate,rolling_avg_return,rolling_accuracy,cumulative_return
2026-01-23,-0.013068178250156404,-0.13068178250156404,10,0.4,0.4,-0.013068178250156404,0.4,-0.013068178250156381
2026-01-27,-0.04583208418734193,-0.9166416837468385,20,0.25,0.25,-0.029450131218749166,0.325,-0.05830132059176196
2026-01-28,-0.03101782097315482,-0.4962851355704771,16,0.3125,0.3125,-0.029972694470217717,0.32083333333333336,-0.08751076164030303
2026-01-29,-0.11134730754578086,-1.1134730754578086,10,0.1,0.1,-0.0503163477391085,0.265625,-0.18911398149615555
2026-01-30,0.013394685608883471,0.13394685608883472,10,0.6,0.6,-0.03757414106951011,0.3325,-0.17825241821365723
2026-02-02,-0.01122855272829568,-0.11228552728295679,10,0.5,0.5,-0.033183209679307706,0.36041666666666666,-0.1874794542650947
2026-02-03,0.006161968557185413,0.06161968557185413,10,0.5,0.5,-0.027562469931237257,0.3803571428571429,-0.1824727282102091
2026-02-04,0.055339118781975664,0.498052069037781,9,0.6666666666666666,0.6666666666666666,-0.01719977134208564,0.4161458333333333,-0.13723148940912944
2026-02-05,0.033294296223179434,0.33294296223179437,10,0.5,0.5,-0.011589319390389522,0.42546296296296293,-0.10850621904548563
2026-02-06,-0.006326939120086719,-0.06326939120086719,10,0.6,0.6,-0.011063081363359243,0.4429166666666666,-0.11414664592352075
2026-02-09,-0.019612646814011023,-0.19612646814011023,10,0.5,0.5,-0.011840314586145767,0.44810606060606056,-0.13152057488602975
2026-02-10,0.034134481268627816,0.34134481268627814,10,0.7,0.7,-0.008009081598247968,0.4690972222222222,-0.10187548021728832
2026-02-11,-0.028989949877666073,-0.2898994987766607,10,0.1,0.1,-0.009622994542818591,0.44070512820512825,-0.1279120650296921
2026-02-12,0.05188011825581477,0.5188011825581477,10,0.8,0.8,-0.005229915057201924,0.4663690476190476,-0.0826680398339632
2026-02-13,0.008654311932863224,0.09519743126149546,11,0.5454545454545454,0.5454545454545454,-0.004304299924530913,0.47164141414141414,-0.07472916290470144
