pred_date,avg_return,total_return,n_picks,direction_accuracy,positive_rate,rolling_avg_return,rolling_accuracy,cumulative_return
2026-01-23,-0.013068173112832204,-0.13068173112832204,10,0.4,0.4,-0.013068173112832204,0.4,-0.013068173112832149
2026-01-27,-0.04583207922141023,-0.9166415844282045,20,0.25,0.25,-0.029450126167121216,0.325,-0.05830131078885592
2026-01-28,-0.02959270829532198,-0.5030760410204737,17,0.29411764705882354,0.29411764705882354,-0.029497653543188136,0.31470588235294117,-0.08616872540076836
2026-01-29,-0.11134732310556454,-1.1134732310556454,10,0.1,0.1,-0.04996007093378224,0.2610294117647059,-0.18792139159753884
2026-01-30,0.013394701712537413,0.13394701712537413,10,0.6,0.6,-0.037289116404518305,0.3288235294117647,-0.17704384087085545
2026-02-02,-0.011228540364838176,-0.11228540364838176,10,0.5,0.5,-0.03294568706457162,0.3573529411764706,-0.1862844373221293
2026-02-03,0.006161970213821804,0.06161970213821804,10,0.5,0.5,-0.027358878881943986,0.3777310924369748,-0.18127034626238503
2026-02-04,0.05254852322902544,0.5254852322902543,10,0.7,0.7,-0.01737045361807281,0.41801470588235295,-0.138247312034662
2026-02-05,0.033294282360713495,0.33294282360713495,10,0.5,0.5,-0.011741038509318775,0.427124183006536,-0.10955587471644024
2026-02-06,-0.006326970615099986,-0.06326970615099986,10,0.6,0.6,-0.011199631719896897,0.4444117647058824,-0.1151896885314978
2026-02-09,-0.01961265854641191,-0.1961265854641191,10,0.5,0.5,-0.011964452340489172,0.44946524064171123,-0.13254317104867397
2026-02-10,0.034134473880932714,0.34134473880932714,10,0.7,0.7,-0.00812287515537068,0.470343137254902,-0.10293298857799826
2026-02-11,-0.028989932941414703,-0.28989932941414703,10,0.1,0.1,-0.009728033446604835,0.4418552036199095,-0.12893890108307737
2026-02-12,0.0518801057219313,0.518801057219313,10,0.8,0.8,-0.005327452077423683,0.46743697478991597,-0.08374815918100575
2026-02-13,0.008654312416384593,0.09519743658023053,11,0.5454545454545454,0.5454545454545454,-0.004395334444503131,0.47263814616755795,-0.07581862949847062
2026-02-17,0.020629634302608224,0.20629634302608224,10,0.6,0.6,-0.0028312738978086716,0.48059826203208555,-0.05675310579574078
2026-02-18,0.04298984624985165,0.4298984624985165,10,0.6,0.6,-0.00013591388912277027,0.48762189367725695,-0.01620306683824957
2026-02-19,0.015141179313991827,0.15141179313991826,10,0.6,0.6,0.000712813511050263,0.4938651218062982,-0.0013072210646923876
2026-02-20,0.016131557598158743,0.1613155759815874,10,0.6,0.6,0.0015243263577401829,0.49945116802701944,0.01480324902156771
2026-02-23,0.05297223781683154,0.5826946159851469,11,0.7272727272727273,0.7272727272727273,0.004096721930694751,0.5108422459893048,0.06855964806603154
2026-02-24,0.03277612247225488,0.3277612247225488,10,0.7,0.7,0.006388936709949106,0.5258422459893047,0.10358288995995335
2026-02-25,-0.02525001942547883,-0.2525001942547883,10,0.3,0.3,0.007418039699745674,0.5283422459893048,0.07571740055083853
2026-02-26,-0.05421962767849865,-0.5421962767849865,10,0.2,0.2,0.006186693730586841,0.5236363636363637,0.01739240360568961
2026-02-27,-0.0737714311153729,-0.7377143111537291,10,0.1,0.1,0.008065488330096422,0.5236363636363637,-0.05766209001421119
2026-03-02,-0.040599220403626304,-0.405992204036263,10,0.2,0.2,0.005365792224288237,0.5036363636363637,-0.09592027451641683
2026-03-03,-0.0009802695052602574,-0.009802695052602575,10,0.6,0.6,0.005878205767267134,0.5086363636363636,-0.0968065163016325
2026-03-04,-0.01506253854631034,-0.1506253854631034,10,0.4,0.4,0.004816980329260525,0.5036363636363637,-0.11041090296461553
